timestamp,download_mbps,upload_mbps,ping_ms,server_name,server_location,direction,tilt
2025-07-06T02:55:53.955Z,87.90,9.26,33.9,"Cilix Limited","Bracknell, GB",300,40
2025-07-06T03:20:24.194Z,165.02,39.16,44.0,"Connect Fibre","Slough, GB",300,40
2025-07-06T03:39:30.449Z,131.03,23.13,40.6,"Hey! Broadband","Slough, GB",300,40
2025-07-06T04:49:34.428Z,44.69,18.23,46.9,"Trooli","Slough, GB",300,40
2025-07-06T05:23:20.307Z,159.00,14.11,41.9,"Cilix Limited","Bracknell, GB",300,40
2025-07-06T05:41:59.840Z,106.88,21.22,43.4,"Cilix Limited","Bracknell, GB",300,40
2025-07-06T06:08:10.304Z,133.46,33.32,35.8,"Trooli","Slough, GB",300,40
2025-07-06T06:18:10.612Z,138.10,29.84,37.5,"Trooli","Slough, GB",300,40
2025-07-06T06:28:10.654Z,75.31,21.42,36.3,"Trooli","Slough, GB",300,40
2025-07-06T06:38:10.360Z,200.12,12.83,37.2,"20i Ltd","Nottingham, GB",300,40
2025-07-06T06:48:10.393Z,220.24,38.29,39.4,"20i Ltd","Nottingham, GB",300,40
2025-07-06T06:58:10.780Z,155.47,11.64,39.2,"20i Ltd","Nottingham, GB",300,40
2025-07-06T07:08:10.238Z,109.03,31.17,37.3,"20i Ltd","Nottingham, GB",300,40
2025-07-06T07:18:10.867Z,111.11,18.26,44.3,"20i Ltd","Nottingham, GB",300,40
2025-07-06T07:28:10.453Z,93.12,17.41,36.7,"20i Ltd","Nottingham, GB",300,40
2025-07-06T07:38:10.339Z,195.31,19.63,37.5,"Trooli","Slough, GB",300,40
2025-07-06T07:48:10.366Z,113.39,29.57,35.3,"Trooli","Slough, GB",300,40
2025-07-06T07:58:10.145Z,118.10,28.85,39.7,"Community Fibre Limited","London, GB",300,40
2025-07-06T08:08:10.161Z,110.74,18.36,41.8,"Orbital Net","London, GB",300,40
2025-07-06T08:18:09.958Z,145.51,20.72,29.2,"Structured Communications","London, GB",300,40
2025-07-06T08:28:10.119Z,95.26,27.99,36.3,"KamaTera, Inc.","London, GB",300,40
2025-07-06T08:38:10.106Z,107.55,21.96,31.5,"Structured Communications","London, GB",300,40
2025-07-06T08:48:10.789Z,79.55,6.25,40.0,"Community Fibre Limited","London, GB",300,40
2025-07-06T08:58:10.023Z,86.65,26.33,36.5,"Structured Communications","London, GB",300,40
2025-07-06T09:08:10.147Z,163.69,12.75,32.5,"Orbital Net","London, GB",300,40
2025-07-06T09:18:11.145Z,68.52,6.47,38.9,"BRSK","London, GB",300,40
2025-07-06T09:28:10.201Z,65.90,20.02,36.4,"Orbital Net","London, GB",300,40
